sys_id,name,country,account_manager
fc09f4ff32d2b3953a0c18cba402c219,TitanByte Group,BR,Sofia Costa
f306b8438861c4d503ec268444bc155a,AtlasFabric Systems,US,Elena Walsh
f3e886d450e7d9d52563e397f28ca6a1,ApexWave LLC,BR,Tomas Haddad
2bedefa4704f36fbd43f96e55b738d3e,VanguardCompute Group,BR,Kwame Mbeki
dac10e3fe541c5dcf686f64116def636,VertexLoop Solutions,BR,Sean Okafor
a1e4c51aa049cfe0edb7cf532f0cedfe,AtlasLoop Systems,UK,Ingrid Nguyen
645343e1fa7216390e2d3171a29a9471,QuantumSoft Partners,US,Chen Costa
661a0e74c17472071de98e754b83bbf8,AuroraSignal Systems,IN,Sean Rossi
270a590117dcfd7fd724c78603f3ed0a,Allied Forge LLC,DE,Elena Walsh
c1a92cbf5c5a094ad73408b770cffe3d,OnyxTech Co,SG,Chen Okafor
82a9bef906a29a6a2b4710a725389b6d,CopperSphere Systems,UK,Ingrid Costa
5323eec5190a865c7617a583c4c30860,Consolidated Grid Co,US,Yara Novak
c080e3743883c545e06169f0f84f3c37,CopperNexus Inc,UK,Kwame Duarte
f26786de0766286642664c8702be8f7f,MeridianForge Industries,IN,Tomas Duarte
f20bbb0a5cd0e77d15ad5acb25e69049,OnyxLoop Technologies,UK,Lucia Moreau
ed63011cd101fd42b47a69dc337c6414,BrightSoft Inc,BR,Chen Walsh
56db824cc912e0e36f1242905f9eded5,AtlasSystems Inc,AU,Priya Moreau
dffd4678912196dbb6749de363004c26,BlueVector Global,DE,Chen Patel
c3cd68db96e5c5cc661ebcd6ab4fd412,SterlingSignal Co,UK,Lucia Tanaka
bb97fa18e63459f6ea94ea65ee94df8f,PacificSignal Technologies,BR,Priya Mbeki
ebe3861ec9805249fb8fc28695dfd79d,MapleSoft LLC,US,Kwame Costa
32b6cba4a2ff961853c13bb8125f9021,SterlingSphere Corp,AU,Tomas Tanaka
6533806f592eb4c0576835e3cf786bd5,QuantumNetworks Solutions,BR,Mei Patel
4910fbadcad2c9af96f3642e8c9f7516,SilverVision Industries,SG,Yara Patel
d859bcca0647d79cd0003a5d6f41eafe,IronNexus Corp,AU,Nadia Andersen
089f51bd4745b3471f0dbbe6a17cf2ca,SableCompute Inc,UK,Omar Silva
f5cb33e74f093f704f851d8ff26b79d1,RidgeLabs Industries,SG,Omar Kim
524d3b28043c5a1c9c28da57494bc39c,MapleLabs Industries,DE,Faisal Silva
baad702eeb14697dd374169fcc34d53e,DeltaNexus LLC,US,Lucia Patel
5ba936ff559494d7491d5502c318165d,DeltaCloud Group,IN,Tomas Walsh
5a72c5af94ee2e702e6f17a2d29abb9a,AuroraTech Co,AU,Diego Silva
91ce3ea6b5f8046953bba1cba3eecf8a,GraniteDynamics Technologies,SG,Sofia Mbeki
7eaa7d6892962207ac6ea3dff923b655,LarkWorks Technologies,SG,Lucia Nguyen
f02b9895019a7c1a1f9d0e2833b098e6,RidgeWave Systems,AU,Ravi Okafor
97643a80ab7b99f6255823e63f1994a2,CascadeCloud Group,IN,Omar Kim
637818bf0945a91ec65b96aa15b8cabb,VanguardTech Holdings,IN,Hana Silva
6b9d705a80c53fbc8ff8da1db2257209,Standard Byte Partners,UK,Omar Novak
9f73ee940292d3261b14725ec806b50c,PacificDynamics Holdings,BR,Nadia Kim
fe243219540d3cd69ffc4b6f5ee11a6d,HarborWave Global,SG,Sofia Okafor
8324d8bbd3023c35f4b2d6860a04bd8b,UnionForge Co,IN,Elena Rossi
f5fa3d6352c5e70391d28187fcfc2944,NorthLabs Systems,IN,Faisal Patel
27b6e1769ca05e6b0b8f0b16b8070602,KeystoneGrid Inc,UK,Aisha Novak
a7c5c0c40084c948b01a223a8502952a,ApexAnalytics Technologies,BR,Ingrid Silva
7b91b57071c8ae0db569bf3e48ff7ecf,GraniteLogic Inc,SG,Faisal Mbeki
b236e565308a6d0884f0939c3f0ea8f3,ApexSphere Technologies,UK,Kwame Andersen
4dbdc9afa439d5bcd87d40d9ce021048,MapleData Co,DE,Tomas Silva
42d6bb8b547afed9db162e9de0dd52c8,Consolidated Systems Global,SG,Liam Nguyen
b84bfcc70c404f696eafc197a072abe4,Helios Byte Co,UK,Faisal Moreau
070f48b5422f1187d7679bcbe3e124e9,IronVector Holdings,DE,Kwame Kim
da50c51acdac8dc797b3f5c6dab3ff47,CobaltWorks Partners,IN,Lucia Duarte
807766750be28ffcf90317b77a86196d,OrchardMetric LLC,SG,Elena Okafor
4531003bd1894d827edffd414dddf6fa,AuroraLabs Systems,US,Kwame Larsson
ada48ed6b63f77ef24afe1bba0fa1d16,PioneerGrid LLC,IN,Hana Walsh
4fb3e3736594624aa318c43f7aa785d8,HarborMetric Inc,UK,Sofia Andersen
44cd37d89af0949a0c2d2cfc7cdf2372,HarborLabs Holdings,US,Lucia Costa
f343b3dad83aa43e6fe7cd34007b044c,IronDigital Group,BR,Noah Khan
f0bea2eecdc48f7c46ab7c902785035e,EmeraldDigital Partners,IN,Noah Rossi
291c7fb6ce7265e34c0effb2afdc3b31,UnionMicro Co,US,Ingrid Rossi
256d225f1111d1b87a8e8da4000c485f,SableByte Inc,AU,Yara Larsson
22d1f04ab1b5a92d407d69562f8409de,SableLogic Group,US,Hana Okafor
a3a523cb995be63265b34858f42fac46,PioneerForge Holdings,UK,Noah Larsson
8a5a39e992efbf81279c3bbab9ba704a,KeystoneStream Technologies,BR,Yara Costa
7cc1760eb2bab22caa5546be2c532d4e,IronAnalytics Systems,SG,Aisha Novak
0e8219d6af3d6c32188ea69421acbbe9,SummitLoop Co,US,Faisal Mbeki
b27de6ee91959062df496f36c18b159e,CopperMetric Corp,AU,Elena Tanaka
3735d5f040eff0e272460839dc8cbfd8,OrchardMicro Technologies,AU,Ravi Silva
9bf3ba10b3195a65db37e9a29cd3c00c,LarkPulse Co,SG,Ingrid Costa
2a1e5b47b4a061f82f9f7085eba3f43c,UnionLogic Systems,BR,Mei Nguyen
ada142314f8e5b8e985b3ee00504b51d,BlueNexus Partners,BR,Noah Kim
f9a79f43b747daa3669847693c1de23f,ApexTech Solutions,SG,Kwame Novak
2d016fa3963f547cd269cd46341e0a89,AuroraCore Group,AU,Nadia Reyes
56dba0d47a0c211a0e96bcb6cf535a0a,ApexDynamics Holdings,DE,Lucia Silva
5e7798cf51b22fab6cf5b2a18926d567,CrownMicro LLC,IN,Yara Moreau
a51ddfc8f2ccc8ea1ca04f3f4b42d6a3,HarborStream Group,IN,Hana Tanaka
1b18ac78228e1ff0ab8db716045bdb5a,BlueWorks Partners,DE,Kwame Nguyen
068b561f99d7d78bdbc1a3602d926a85,QuantumCompute Solutions,AU,Mei Khan
d27336b3552f4d9ae702ceb9765ba47d,Helios Pulse Corp,UK,Mei Duarte
232e33d15840732caef0efa51acf6a84,SableCore Partners,IN,Hana Okafor
790b731e959567a40cd6277c96abd856,EmeraldLoop Solutions,UK,Aisha Tanaka
5770b9e994685c2e1e5a9334f0aebbe9,HarborCore Technologies,AU,Lucia Okafor
2426a8669c7e1a69f39de90f54d7b4e0,BrightByte Global,SG,Priya Costa
dbe337acc8cb4c030dbf6bcb2f4575b8,SilverDigital Industries,UK,Hana Mbeki
17dea44cd99d4327ee6c0cb45a448710,BlueGrid Inc,BR,Kwame Duarte
a53ace3315dde336baa3e392e2a2281e,HarborVision Co,IN,Hana Kim
856bd0c73a3709d61625c4a9512ebb19,HarborVision Group,DE,Chen Silva
3b7fd6b364851472d293488b2569ac66,SableSystems Solutions,SG,Kwame Mbeki
23a36eecb047d417c664f400fc42aaa5,PioneerWorks Global,IN,Faisal Walsh
ce97fd3a91d67610712c39d5df773d58,DeltaCore Global,IN,Elena Novak
3173933c0944e02ddc0f79367218e583,CrownStream Global,US,Lucia Silva
ea79fd0800c9d676fd6ad5e5a0b82896,IronMicro LLC,UK,Priya Rossi
32fd5a3f566a3675525bd9f4f3089d9f,CrownSoft Industries,AU,Priya Silva
004a0a0416b20f25d4a4e3f09a629d7c,CrownData Corp,US,Priya Duarte
53cb809085c47127daaef503a382b2d6,MapleByte Group,UK,Priya Silva
ea3fac9921039adfdaaea30ea11e11c8,CrownWorks Group,DE,Lucia Costa
2b1f3df175c62f96e666078939b4184e,IronCore Global,US,Liam Andersen
9b1cabb4f6e2ce4d331178059da7c5ce,BeaconNexus Inc,DE,Liam Patel
b631414c28f09031abdf3a224dd4c14d,QuantumMicro Corp,BR,Kwame Novak
1afeaf67f351549baaf3c8e97e165c33,KeystoneLink Industries,IN,Elena Haddad
b13e91cccdfff504c88eecb84b89821f,Consolidated Cloud Technologies,AU,Sofia Andersen
43f4a73724c7cc4bf8fbf5c38f009566,NorthSystems Holdings,BR,Elena Haddad
1935da0e5d53a70958ed1263b39bb9e0,SilverSoft Group,DE,Mei Costa
96e94e805a6e3d8277e395e4cf84bec7,CrownTech Systems,IN,Lucia Mbeki
355efd8aed33b6d70fba2277e4496075,HarborAnalytics Partners,IN,Nadia Duarte
9fe34ebc249af53b4fe209dcff157170,NovaWorks Corp,UK,Ingrid Reyes
743019229111a08c672fb3109a5beb97,BrightSystems Corp,IN,Ingrid Reyes
4ac481ece22500a44e770254a1fb3955,PioneerPulse Group,IN,Tomas Kim
4883d03aa2934eb72feccddfd79eda49,Allied Loop Corp,US,Liam Khan
27311e13dac9fef6a1480ee334e22f3d,DeltaLink Inc,US,Priya Nguyen
fad599b0ab23978a863293dde183646e,BlueWave Global,BR,Omar Nguyen
c36f4bcfb54c6aaccde45018a87c1077,Consolidated Soft Systems,IN,Mei Duarte
cf2f5c645d7290a335ca28ba6e29a44b,LarkTech LLC,SG,Noah Tanaka
5e1c2ef793f6db9ab0500e8f2982d77c,SterlingSoft Co,IN,Diego Moreau
a6bcec8eb232e04efa2db4bc4621c337,GraniteDynamics Solutions,SG,Liam Larsson
70fba7b1ca7deb692e6ae278cb9582a4,BlueLoop Corp,DE,Noah Nguyen
a89a40dddae80bd9b8b235307884cd9b,PacificGrid Partners,DE,Ravi Okafor
12e86d8e8047d0206fff7d66c5ef884e,AtlasVision Holdings,UK,Lucia Moreau
8d8f14e654fa9a45fba28b048c72e8da,VertexCloud Inc,AU,Priya Silva
54a4301353c8f2dfabaec225d0b32e1c,UnionNexus Global,DE,Ingrid Okafor
7b434ce55c08dce23a4fb220495123fe,SterlingFabric Solutions,SG,Mei Patel
585c98349e69831a05d429a6af893e09,SableWave Co,BR,Hana Reyes
bd7d76fa6c763e5f0d88a550827941af,CedarVector LLC,AU,Tomas Duarte
62b5f385a44233db8f2d6cc7682a2c1c,PacificCompute Inc,SG,Ravi Rossi
515ea2abc0a356dda461607ea31acb1b,IronVision Technologies,AU,Sofia Novak
93dc5d5fb33175b1a983b61d39df7614,DeltaLogic LLC,UK,Mei Rossi
c1a49b501fe2d77d3da03179b14e0cf4,MapleWorks Global,US,Faisal Larsson
d9164c31177c378e12842484940b4507,CascadeMicro Corp,AU,Priya Andersen
f8af9a88c706c129e5fee538addab224,SterlingCompute Technologies,UK,Hana Haddad
31ed7a05c2b6b9da30e2664fa794e47f,QuantumFabric Solutions,SG,Lucia Haddad
191b7844935d763b1d2d200634ed1d8e,MapleLabs Corp,US,Kwame Walsh
91f64ff6317c750020aeecbde3e10044,RidgeCompute Holdings,IN,Tomas Novak
5825d89509cfe0cf25604462d81cfb17,VertexLabs Global,IN,Hana Larsson
d0513f8a3b27b2f21b041d1e2b3ba35c,BrightGrid LLC,US,Tomas Costa
50a153d278e2738d690602951a59629e,MeridianAnalytics Holdings,UK,Ravi Rossi
ffd0e2fc73cc04a77762eda1b4eb420b,LarkLoop Co,IN,Hana Larsson
92f31eacc18697af260b1025e810c100,Pan-Atlantic Forge LLC,BR,Elena Kim
35d6a738412b2aa29c3f7321242f7f35,NorthFabric Industries,AU,Kwame Reyes
31b49a2dd3ddecd1b0c22d7a99a1a707,NovaSphere Solutions,US,Priya Duarte
18ef494b67e3331fafc6db7a7908b9a2,CascadeLogic Corp,BR,Nadia Haddad
c29b2ba4046a8dd0140a42cea0789fc1,EmeraldLogic Global,IN,Sean Novak
e3a7388e9716c3a4c2e48a83adb482ce,NovaCloud Solutions,UK,Sean Duarte
0ede40972189018673c4779681afb471,AuroraByte Holdings,UK,Sofia Nguyen
64f21c145eed23bfc54f551d25e33877,IronSphere Industries,DE,Mei Tanaka
b143f754559d50c8d044fe54eb5c0f5a,PioneerVision Technologies,BR,Elena Okafor
69dfce1dc9107884e7f7c7a6547d3826,SterlingGrid LLC,SG,Omar Tanaka
232ff95666868ebd8d5723da88ac787c,CascadeSoft Corp,AU,Ingrid Larsson
5b770d34f77b69f96354b222825fe9e1,LarkByte Co,AU,Elena Nguyen
b3ef45e65641107321e8259479b4c0c1,Consolidated Vision Co,UK,Elena Nguyen
b41c820a753cd1902b45bc1dd44c7439,ApexFabric Group,UK,Priya Larsson
264148ae0af37c24665f38f85fdf668f,BrightDigital Inc,IN,Chen Moreau
f24937e6efc7d0995dc228128057ff35,PioneerDynamics Global,IN,Lucia Mbeki
0fd51e3f55bfefa8567c1bc70db0b49a,Meridian Micro Industries,AU,Elena Silva
bde5234dfbb54faaf79f55f09d72cd08,HarborWorks Co,SG,Noah Nguyen
61b6e8a10bcb642f1781403c25fead5d,OnyxPulse Inc,UK,Nadia Silva
052f68543aa43e51dd99df3486cb578f,BeaconNexus Industries,IN,Diego Larsson
b35089431dcb4eb6c817246834f03a27,BeaconNexus Technologies,SG,Ravi Reyes
86ac7f4abe9417f44423117d36020f49,CrownData Inc,UK,Tomas Moreau
54568689913dc4644ec58f5e51f1c2fd,SilverWave Systems,SG,Omar Haddad
d273a41e490d3a911b78b14fd46b3588,TitanLink Partners,AU,Sean Rossi
940ede547c3050d86d7ba0a92f843143,NovaLoop Industries,BR,Sean Silva
cf87fa3a736849b50434d551f1b99c76,AuroraCloud Group,UK,Sofia Nguyen
5f85370dfed7e4c18e4da7f1a5ccb923,PioneerLoop Industries,DE,Hana Patel
32dfa466018752f33ae9461509a8cd6f,AtlasNetworks Corp,IN,Noah Moreau
3eb2da7d54dd3d95e2d16b32585bfbaf,SilverSignal Holdings,BR,Ravi Okafor
5658ab6915b7221de26ea98f72fb5e4f,IronGrid Technologies,IN,Omar Nguyen
6ac38a9ae39b40ee65221ac51ba37b5b,CascadeCloud Partners,SG,Sofia Rossi
c4fab775e06cadd7aff889c65c9a40da,SilverLoop Group,BR,Elena Mbeki
4e009db6d76241358f3333db9a791e9a,VertexMetric Corp,UK,Yara Okafor
4b233efa15903144ad85145a771223c5,OnyxLink Technologies,DE,Sofia Duarte
c4fe17dd5476fca081cf37316cc7dbc1,CedarLoop Systems,SG,Chen Reyes
6e89b40bb0877fcbac3ab5d375b6922d,HarborLabs Solutions,DE,Ravi Reyes
ea9b771bbf511a67d3286c84944f974b,Meridian Networks Systems,AU,Yara Kim
d4d1a74161a28125c6441936d3436c89,BeaconSoft Group,IN,Kwame Silva
4d8da0090fe1fc083d24e8aa4c1a77e2,SummitWorks Partners,SG,Yara Larsson
56778cd81f2bf315c792c0b8321335b0,TitanWorks Technologies,DE,Sean Okafor
26aef1d641177ad81c93bc59ce70dfde,GraniteLink Partners,BR,Diego Moreau
44d07188cadd93f8039da672fa812b2a,BrightNexus Technologies,DE,Priya Andersen
cccc6239f8a38704d907549d9b62ce61,CobaltFabric LLC,SG,Lucia Kim
c9a602459372206f2d0aa696782c8954,AuroraGrid Technologies,US,Omar Walsh
ba31c5c8f4e26efe19670b8052adab54,PacificNetworks Systems,BR,Sofia Andersen
6ec7b225ea26dd7e1f96547a9044d4a3,SummitLabs LLC,IN,Mei Costa
71e2c09701e2ef494b6e7c38f7c17df3,RidgeTech LLC,UK,Tomas Walsh
ec63b08d04db97a737cb02d7e9609196,PacificSphere Group,IN,Noah Duarte
37dd8c20e75c9f068471fe2325d703a9,MeridianGrid Inc,IN,Chen Khan
24f0c0331e9d4fa46be86edf668473e0,SterlingPulse Systems,UK,Faisal Novak
464fd9f2442303101daf8795be7d52a7,Pan-Atlantic Digital LLC,DE,Sofia Novak
a63a01599d69445d489d4193d1590a84,NovaTech Technologies,IN,Ingrid Reyes
6af202347d2517c83fc3cb96bcaa0f63,BluePulse Partners,SG,Ravi Costa
e9ac949847f268d9ecb2c463fc7cc34b,CedarNetworks LLC,UK,Yara Silva
68187bd36e61e2daf65dfef35ef9fdeb,UnionCloud Inc,BR,Ingrid Walsh
7a0c63192db79b215daa308ef2063471,OnyxDigital Technologies,SG,Diego Haddad
e12858d7dad888a2f317ada6db8207dd,ApexSphere Solutions,SG,Liam Patel
b57f5572e9b5f028afb15f6805e3d405,KeystoneDigital Partners,SG,Yara Costa
b3840dc65941a3a3474589781eb2ba79,NorthMetric Technologies,IN,Ingrid Nguyen
d7ed1732436cad8fe17b353b86578e9e,Pan-Atlantic Link Technologies,BR,Mei Mbeki
20156a218902da7e0267f36beae3b4f0,SilverGrid LLC,US,Priya Okafor
c4a1f4713f547a18721da650a2799143,TitanCompute Industries,UK,Yara Moreau
2603aa020fa0d06f776ec464ba595027,SummitSphere Holdings,BR,Chen Reyes
9acce68afb0c494d2f6323bd3c011e52,PacificWorks Systems,DE,Ingrid Tanaka
d233cae530835eba8cf4cc32f9f16aee,TitanNexus Group,BR,Noah Larsson
41b0157af0d213a13d5950a8fab32d75,CedarSoft Partners,SG,Mei Larsson
c8c5b320ee50558f978b2996ae76bfd5,OnyxSphere Global,DE,Faisal Novak
8adcb92821c92a7b3b225328fe20d87b,BrightCore Holdings,SG,Faisal Kim
34b6b0f5e048c8586cf1eae0c64f9bce,VertexCore Corp,US,Lucia Haddad
78bf69ad056c5ad2259c169ee2982505,DeltaFabric Partners,AU,Mei Okafor
97da6a264bc2df86ad519b5f4a575254,Meridian Wave Group,UK,Noah Costa
ed901508fb1c5904b56e6974df5de4e1,SableMetric Technologies,BR,Kwame Nguyen
8397504916a1600a71ce710842e885d2,BrightCloud Systems,SG,Mei Novak
1e9802ed40dec5d0c7a88164a6765e1d,RidgeCore Solutions,IN,Faisal Reyes
5f5f0f0c87538b9675b5d874d5e1d3db,BrightWorks Technologies,SG,Noah Mbeki
2cc27cda77e293bf9516370517953f21,PacificSoft Systems,SG,Faisal Novak
a993db06d4c824f6099f208ee9fd12b4,NorthMetric Systems,IN,Faisal Okafor
0abf4dd8fd650ce69ce8e4d5bde84b7e,SummitAnalytics Corp,US,Faisal Rossi
f18498cbdd0850d5b408acf070bcd3b2,PioneerDynamics Partners,US,Ravi Reyes
d1613a7d02a318b60c503cb329a0dd15,UnionMicro Holdings,AU,Faisal Costa
0f96a065b80e113bac26d9cec49b7f12,NovaCore Inc,UK,Tomas Rossi
2ebd285335ed84925ff8c3b981edff28,BrightDynamics Industries,SG,Lucia Andersen
21e56ecd6d0028d6a3bc1df8f237a6ed,VertexByte Holdings,US,Noah Reyes
519f7cebb5bc8eeaa29caa7c24bb3dfd,NorthCloud Co,AU,Priya Walsh
52db21a1dc8abfb331552cc5cce17999,RidgeFabric Global,UK,Kwame Mbeki
8684e5c8c9b47728f63ec344a5d896f3,CopperData Partners,SG,Aisha Moreau
1647d84819102652069a0e1c6c594403,AtlasPulse Co,IN,Ingrid Tanaka
cbf2db6f4611fa6181615ada8d35eaab,IronCompute LLC,DE,Kwame Haddad
eaa89bac46ab77fb6e3307750f069c9c,OrchardSphere Inc,AU,Noah Khan
6c630799e9b8be85eb388dad27f2fada,DeltaWorks Corp,US,Ingrid Walsh
ee3904d964568c12464939783bd00265,AuroraSignal LLC,BR,Tomas Larsson
d993a7b5a4ad2e7085b59ce790a76d91,BlueLogic Co,DE,Tomas Patel
5200afab475c7a715cb05bbb0eb355d8,LarkVision Holdings,BR,Sean Silva
8931b2b7c05758e167b8028d7969bef3,VanguardSystems Co,AU,Nadia Andersen
6d96385aec41253351be1467d494387b,UnionVision Technologies,AU,Lucia Larsson
d7afe8310dd3642f660f1d48d4c1b5d1,CobaltData Holdings,US,Kwame Reyes
e428a62df865dba657e4ea2e4c537ecb,HarborLogic Inc,US,Liam Andersen
4db12bf458a623a40fec48b743872113,PacificCompute Co,DE,Priya Khan
4a9dfe76277623de35c7ce637a2ee3f9,BlueData Inc,UK,Faisal Reyes
7e1a423d6a8bf724e48cec5c925a3167,CrownCore Inc,BR,Lucia Andersen
683cf0ea6a24fb8f5fde96a17bd76437,QuantumSphere Inc,UK,Ingrid Kim
1b3d78a42267a5441e554ad5ee3e6126,PioneerAnalytics Systems,AU,Lucia Mbeki
d68d2ddd98d56cb34ed78a4b939b9812,MeridianTech Technologies,UK,Chen Novak
8b20ad7d4fd40f0381a49dfd9e4572ae,GraniteVision Systems,SG,Chen Andersen
93249d75adb8a81c6f1e2bdcbc22d94c,PacificDigital Industries,IN,Chen Costa
d0cb3aa9dc241a6a02cddb7f0f5d55df,OnyxTech LLC,SG,Chen Silva
01226ef75889a265f856f9a0f611ee7e,Consolidated Vector Partners,DE,Ravi Kim
29e3fc4a756993f76a3a9ff264eaee40,SterlingNetworks Inc,IN,Priya Silva
772d7529b4032b9b0e8e990edf312313,MapleVector Holdings,SG,Nadia Nguyen
25556c2efdf54f998f344609069325cf,SterlingVector Group,SG,Tomas Kim
166494ff8508a4cf7adb211fd9340c49,VertexPulse Global,AU,Ingrid Reyes
3fca3cc722606ddd25b995ee0499711d,SummitLogic Solutions,UK,Priya Moreau
228f51059993151e52167b4149c7a5a4,GraniteVision Global,US,Elena Duarte
274039b6e72a54845085a99a1fafb0a2,LarkMetric Holdings,SG,Omar Moreau
9876abb051b4ed7cfe39adff47cb3ff9,KeystoneTech Inc,BR,Sean Moreau
8ae3ddbee6ad8dbeeb3e44173daae216,CrownSystems Co,US,Noah Haddad
b5172dee1f03d50629a380edee2f1638,BrightFabric Global,IN,Noah Andersen
0850218940e76ded86b2d81d37c659cd,CrownStream LLC,BR,Aisha Nguyen
c131b2ec7360e6a7da55478d06263dd0,AtlasMetric LLC,IN,Tomas Andersen
65e700c3a31f659d3a75b927b178ac1b,EmeraldMetric Solutions,DE,Priya Patel
7b3cdc519ca99fe5300f0a68163a65d2,AuroraForge Inc,BR,Liam Patel
30fe1f619441a3fa037166001cf16915,BlueByte Co,DE,Liam Novak
bcb7f94065da6ee2cd92bda9f4f32809,CascadeAnalytics Solutions,BR,Diego Andersen
fd06037460dedd19fabd258062f77687,SableGrid Co,IN,Sofia Tanaka
09cf8b2ae5625960c46b27adf27bf1ee,QuantumMicro Industries,SG,Liam Costa
8ba70336092e5e524364cfb32632b5dc,OrchardByte Solutions,UK,Ingrid Silva
1e9f72abbb214072da84b882570927c6,HarborDigital Technologies,DE,Hana Okafor
fdd3835cfb1b4cc8821728b1950c36a4,SterlingTech Global,UK,Aisha Duarte
65e5138e0339de1525b03bc1d71ba164,LarkSystems Systems,SG,Hana Rossi
0c855ed66c0dee8fca1ee33badc4843e,PacificSystems Partners,DE,Omar Silva
687f50e461527941457279b76fcd3d70,PacificStream Group,IN,Priya Okafor
e9e90e62482e60fbc8c849a29a0fdad0,MapleByte Industries,UK,Nadia Andersen
b75c7166a6864390a9b17c21de7db216,CobaltGrid Technologies,US,Chen Okafor
254b9e3d187ed813bab763a48cf5aed9,AuroraPulse LLC,IN,Liam Tanaka
f5e2cd866486e5c4f57ac0f652fda206,PioneerByte Corp,US,Priya Patel
da0108bc558401638e5a22a8602a8493,NovaVision Industries,AU,Ravi Mbeki
bafb83db4f2468954f0a3d30d9b2b4f1,CedarLink Inc,DE,Tomas Nguyen
ddfcb47cde630c7b642d620187d7315c,GraniteData Corp,US,Hana Costa
f35e3a929c5a6b46a5a000183f48bbac,GraniteData Inc,BR,Mei Duarte
caa071daf56a4938206a5793d58aa45b,AtlasWave Partners,AU,Sofia Andersen
d153a4e43c1a2eef8becb3d06bdb444d,SilverVision LLC,US,Liam Rossi
7724078cc9ec2c82d54ae9b7c164b519,VertexSphere Global,US,Lucia Haddad
1c307a5173aba75dd9ece75ce9797282,IronSphere Corp,IN,Faisal Haddad
571c08527946a1f5afc0099f1d4f0998,RidgeNetworks Global,IN,Diego Haddad
a4bf6930964176c6eb933b3e93deac49,SterlingPulse Industries,SG,Liam Larsson
db05a8d8d8763ad9abc5c153762868ab,Helios Analytics Technologies,US,Tomas Walsh
472e138bcf8e1b04515875a91a26487d,CascadeMetric Group,IN,Liam Andersen
b9a509f1a8ee0d28154d488291c3c4ab,ApexLink Co,DE,Kwame Novak
3e1b4589f506ade7668b3a4097613260,MaplePulse Systems,IN,Ravi Tanaka
8f7b4eec57cacf9f23e9289fc780294d,TitanWorks Partners,AU,Ravi Rossi
86bf315c2d801c958c8873dbc0f5040b,BeaconSystems Solutions,AU,Faisal Costa
5493b962f3894cfe1506c2c38e82d32a,TitanMetric Inc,UK,Sean Andersen
7519f222f04ea5920251c25f6c674e19,Meridian Works Corp,AU,Nadia Silva
fb3fefc6d763b50ef0998a20ce507e75,VanguardLabs Corp,US,Lucia Silva
f29288401747a21c30a9c7c26eda5d25,UnionGrid Solutions,BR,Yara Kim
93d9fa72ec319b051897f845b82cbfae,DeltaLabs Industries,IN,Lucia Andersen
e86ebb2d3d802bc8313b3cea15ab42ab,BeaconFabric Group,DE,Faisal Patel
09ae96f206ba406b10d2fc23efd9878c,QuantumTech LLC,AU,Sofia Costa
95e45911e5136c6e6561707a1b25847e,AtlasCompute Co,BR,Chen Rossi
dc7cc95da080d59c425547cc24c8da3d,Helios Labs Group,UK,Mei Okafor
70e6844983b736903963ca1b2653548f,GraniteLink Technologies,SG,Ingrid Nguyen
a1175d40d06e1ad61a05e09193302d36,KeystoneMetric Technologies,BR,Faisal Reyes
dcc9f8e76c30e761daaeb732303bc562,SilverGrid Co,US,Diego Rossi
5c1f2e8b7addcc6582e0e6e7791b555c,EmeraldWave Technologies,SG,Ingrid Mbeki
37219e57930dd3bf3512e731342c5cab,SummitTech Holdings,UK,Ingrid Larsson
6196ba8664a1ed6bbf2a2a083686f46e,EmeraldMicro Solutions,AU,Omar Novak
01d1d676229a281be681194b3bcb7592,SterlingByte Systems,BR,Chen Reyes
98f359a2a95d95e26aad4ca906cf8d65,CedarWorks Partners,DE,Priya Nguyen
436678d50138cca6ced52437005b4c23,CascadeWave LLC,UK,Ingrid Costa
b0b26892d04575a8b86ea7b41dbaf721,SummitSignal Corp,US,Ingrid Walsh
b5af4fbdb3454405e1c4a2af5945ee19,SilverMicro Global,DE,Omar Patel
8f1a8cc9597f9a50484297e199d47c46,ApexWorks Systems,SG,Faisal Khan
9575cbcf0af24d70860aacfd55b325f0,LarkWorks Industries,BR,Chen Kim
bb2c129a4f2201e6b511d1baddc098e9,TitanLink Holdings,BR,Priya Rossi
42d53caa4032f5f1cf0672897ce2d2de,SilverCore Technologies,DE,Yara Andersen
b5ad5e68b2188b7aa55c3baab4c61d7c,BeaconCore Systems,IN,Liam Kim
0a300ae0b17b4556a872a592be16ffe9,OrchardWave Inc,AU,Chen Costa
b2b66f39f2158de9dc7abf7ced11c8ab,BeaconLogic Partners,IN,Tomas Nguyen
1dba2491169b13f260c417ae7453f901,AtlasCloud Global,BR,Sofia Moreau
2a3ebfd7f639bea019f786eaad8fdcd0,KeystoneWorks Inc,AU,Yara Duarte
1a0eb01627e6efdf2a9951b08b2a2405,CobaltTech Global,US,Nadia Kim
5911936a6b1856b416858cb7f887d7bb,IronAnalytics Industries,SG,Lucia Reyes
3253cef3aebec854957321e8291a515a,BeaconSphere Industries,BR,Hana Kim
2b9917e808510a0d6d0238fa3e5fc3d4,QuantumStream Co,IN,Mei Khan
344deb86718e059f75f9a8e8b87b89a8,RidgeDigital Group,UK,Sean Mbeki
6a09f802bf52f8830d77083068473638,OrchardVision LLC,AU,Omar Khan
83ae3c89eb98a8a56f1ad32c3a26a783,LarkLogic Partners,IN,Ravi Moreau
